file.hash.256,file.hash.md5,ip.port,url.domain,url.original
,,"""87.120.116.89:50337""","""pixelize.cloud""","""http://cnmm.int-secure.org/2557/1/51442/2/0/0/0/files-0a14cf32/file.rtf"""
,,"""87.120.112.38:31337""","""between-youth.gl.at.ply.gg""","""http://commerce-gov-pk.directt888.com/KPIs_fd0531ab/file.rtf"""
,,"""45.11.77.153:443""","""broworker5s.com""","""http://cabinet-division-pk.fia-gov.com/eidholiday/351972/file.rtf"""
,,"""163.5.32.49:2404""","""browork2er.cc""","""http://cabinet-gov-pk.ministry-pk.net/14300/1/1273/2/0/0/0/m/files-68ebf815/file.rtf"""
,,"""23.94.36.151:2404""","""lemonsmp.work.gd""","""http://careitservices.paknvay-pk.net/5359/1/4586/2/0/0/0/m/files-266ad911/file.rtf"""
,,"""206.119.178.163:443""","""qq.ouyang7770.com""","""http://behr.ppinewsagency.live/5098/1/1069/2/0/0/m/files-3607001e/file.rtf"""
,,"""154.201.68.91:2095""","""ddosme.twilight.zip""","""http://behr.ppinewsagency.live/5098/1/1084/2/0/0/0/m/files-bd31fa80/file.rtf"""
,,"""154.201.68.91:2086""","""gui.mllcrosoft.com""","""http://bdmil.alit.live/3398/1/50073/2/0/0/0/m/files-ac995f17/file.rtf"""
,,"""154.201.68.91:443""","""www.globalsystemsupport.com""","""http://bdmil.alit.live/3398/1/54346/2/0/0/0/m/files-491dc489/file.rtf"""
,,"""94.156.227.116:443""","""account.upgrade1.zip""","""http://behr.ppinewsagency.live/5098/1/1069/2/0/0/0/m/files-3607001e/file.rtf"""
,,"""141.98.9.202:80""","""sumup.live""","""https://www-mof-gov-np.mail-govt.com/ccc14f983948/Profile.rtf"""
,,"""103.19.190.184:4436""","""cloudewahsj.shop""","""http://bangladeshmarineacademylibrary.ppinewsagency.live/5083/1/3417/2/0/0/0/m/files-76793138/file.rtf"""
,,"""121.36.222.101:1111""","""wholersorie.shop""","""https://defence-lk.military-bd.org/MedicalGrantForm/11d601c6/Profile.rtf"""
,,"""80.153.47.168:3333""","""tirepublicerj.shop""","""https://defence-lk.military-bd.org/medicalgrantform/11d601c6/profile.rtf"""
,,"""106.12.116.136:443""","""noisycuttej.shop""","""http://defence-lk.military-bd.org/medicalgrantform/11d601c6/profile.rtf"""
,,"""104.248.249.135:31337""","""framekgirus.shop""","""http://www-mof-gov-np.mail-govt.com/ccc14f983948/Profile.rtf"""
,,"""89.38.225.185:443""","""rabidcowse.shop""","""https://www-army-mil-bd.dirctt88.co/65048925/doc.rtf"""
,,"""2.59.135.26:1337""","""nearycrepso.shop""","""http://defence-lk.military-bd.org/MedicalGrantForm/11d601c6/Profile.rtf"""
,,"""76.71.30.145:443""","""grubbytellek.click""","""https://update.ms-office.app/997511_plugin/doc.rtf"""
,,"""3.88.194.54:4443""","""abruptyopsn.shop""","""https://www-airport-lk.mail-gov.org/8e8f2a7a/doc.rtf"""
,,"""3.39.223.58:831""","""cyprecoofamerica.com""","""https://stae-org-mz.document-viewer.live/73126439-voter-verified/doc.rtf"""
,,"""89.23.99.112:4782""","""jersey-prize.gl.at.ply.gg""","""https://stae-org-mz.document-viewer.live/75789039-voter-verified/doc.rtf"""
,,"""102.117.167.229:7443""","""circle-o.io""","""https://sgad-punjab-gov-pk.dirctt888.info/95a7d2b5-instructions/doc.rtf"""
,,"""80.76.51.66:6666""","""ecs-124-71-137-28.compute.hwclouds-dns.com""","""https://stae-org-mz.document-viewer.live/65739039-voter-verified/doc.rtf"""
,,"""76.74.127.192:31337""","""hangindgheu.click""","""https://sgad-punjab-gov-pk.dirctt888.info/95a7d2b5-Instructions/doc.rtf"""
,,"""83.229.127.74:80""","""seyfhg.work.gd""","""https://salary-cutting.session-out.com/37656199_notice/doc.rtf"""
,,"""47.98.39.242:80""","""usual-moneys.com""","""https://salary-cuxxing.session-out.com/37656199_notice/doc.rtf"""
,,"""47.92.150.134:80""","""gui.microsoft-onedrive.upgrade1.zip""","""https://reports.dgps-govtpk.com/63645534-case/doc.rtf"""
,,"""154.216.19.144:7000""","""www.sofianeyaya.fr""","""https://passagensv.sslblindado.com/DOC.rtf"""
,,"""46.175.167.116:444""","""usps-sureness.com""","""https://office.document-viewer.info/97051770/customs/doc.rtf"""
,,"""124.235.147.90:8080""","""acc.mllcrosoft.com""","""https://paknavy-gov-pk.dirctt888.info/757293-advisory/doc.rtf"""
,,"""47.243.233.19:31337""","""usps-online.com""","""https://notice.portdedjibouti.live/portmaster/64addde1/doc.rtf"""
,,"""149.28.24.161:31337""","""apm.vpce.gdw55e.upgrade1.zip""","""https://myriamherman.com/whooma/01035710928/doc.rtf"""
,,"""64.94.84.192:31337""","""sso.microsoft.upgrade1.zip""","""https://moitt-gov-pk.dytt88.co/3b7a9398/doc.rtf"""
,,"""188.64.43.149:31337""","""trufai.website""","""https://moittadvisory.pmd-offc.info/moitt/755092/doc.rtf"""
,,"""5.161.96.111:31337""","""markydinnt.lat""","""https://mofa-gov-pk.download.info/869469_APT/doc.rtf"""
,,"""8.218.34.120:31337""","""atten-supporse.biz""","""https://mofa-gov-pk.dowmload.info/869469_APT/doc.rtf"""
,,"""13.88.56.101:31337""","""classify-shed.biz""","""https://mofa-gov-pk.dowmload.info/869469_apt/doc.rtf"""
,,"""13.201.40.100:31337""","""enterwahsh.biz""","""https://mofa-gov-np.dirctt888.info/99839932/doc.rtf"""
,,"""15.236.43.82:31337""","""omitocenaj.buzz""","""https://mod-gov-bd.dowmload.co/127888/doc.rtf"""
,,"""20.212.165.132:31337""","""revordirecut.cyou""","""https://mofa-gov-np.dirctt88.co/41882813/doc.rtf"""
,,"""23.227.187.168:31337""","""veilyveinj.cyou""","""https://kenaikan.portdedjibouti.live/Notice_483075/doc.rtf"""
,,"""38.54.50.249:31337""","""movementby.cyou""","""https://marthayfabrizio.com/fibra/03727640983/doc.rtf"""
,,"""45.55.135.53:31337""","""currenycon.cyou""","""https://investigation04.session-out.com/fbd901_harassment/doc.rtf"""
,,"""45.79.34.31:31337""","""insurancebyh.cyou""","""https://floridaprotiles.com/fauna/CLMFNC73E06G273A/doc.rtf"""
,,"""49.7.54.66:31337""","""cf17360.tw1.ru""","""https://efes-mindef-gov-pk.dowmload.org/personaldataform/85678990/doc.rtf"""
,,"""49.7.54.73:31337""","""a1041198.xsph.ru""","""https://efes-mindef-qov-pk.dowmload.org/PersonalDataForm/85678990/doc.rtf"""
,,"""49.7.54.77:31337""","""dragon-rp.com""","""https://efes-mindef-gov-pk.dowmload.org/PersonalDataForm/85678990/doc.rtf"""
,,"""49.13.53.116:31337""","""scrawnyinte.click""","""https://chinghsiang.com/proti/GMBSLL75A44D611L/doc.rtf"""
,,"""54.185.12.112:31337""","""pleadragger.click""","""https://cyber.pmd-offc.info/791918/pn/doc.rtf"""
,,"""64.225.19.22:31337""","""windowthing.click""","""https://213.183.55.52/moitt/755092/doc.rtf"""
,,"""68.183.223.36:31337""","""aliveindu.click""","""http://www-airport-lk.mail-gov.org/8e8f2a7a/doc.rtf"""
,,"""81.161.238.242:31337""","""berserkyfir.click""","""http://www-army-mil-bd.dirctt88.co/65048925/doc.rtf"""
,,"""87.120.115.140:31337""","""tongueforcie.click""","""http://stae-org-mz.document-viewer.live/75789039-voter-verified/doc.rtf"""
,,"""89.110.97.72:31337""","""conserordersz.click""","""http://update.ms-office.app/997511_plugin/doc.rtf"""
,,"""89.208.105.101:31337""","""imbibernes.click""","""http://stae-org-mz.document-viewer.live/65739039-voter-verified/doc.rtf"""
,,"""91.92.154.39:31337""","""renewballoi.click""","""http://stae-org-mz.document-viewer.live/73126439-voter-verified/doc.rtf"""
,,"""91.107.245.65:31337""","""givepickyl.click""","""http://sgad-punjab-gov-pk.dirctt888.info/95a7d2b5-Instructions/doc.rtf"""
,,"""94.156.189.213:31337""","""crackerdolk.click""","""http://sgad-punjab-gov-pk.dirctt888.info/95a7d2b5-instructions/doc.rtf"""
,,"""94.156.227.129:31337""","""storyspaddr.click""","""http://salary-cutting.session-out.com/37656199_notice/doc.rtf"""
,,"""94.159.113.15:31337""","""abberanteusz.click""","""http://salary-cuxxing.session-out.com/37656199_notice/doc.rtf"""
,,"""98.71.214.219:31337""","""arisealert.click""","""http://passagensv.sslblindado.com/doc.rtf"""
,,"""100.42.182.237:31337""","""schooltreeus.click""","""http://reports.dgps-govtpk.com/63645534-case/doc.rtf"""
,,"""104.236.90.163:31337""","""locketsashayz.click""","""http://notice.portdedjibouti.live/portmaster/772f2e19/doc.rtf"""
,,"""107.174.95.172:31337""","""survivesuz.click""","""http://office.document-viewer.info/97051770/customs/doc.rtf"""
,,"""116.205.127.203:31337""","""cureprouderio.click""","""http://paknavy-gov-pk.dirctt888.info/757293-advisory/doc.rtf"""
,,"""117.50.172.95:31337""","""territoryleaduo.click""","""http://notice.portdedjibouti.live/portmaster/64addde1/doc.rtf"""
,,"""138.68.168.138:31337""","""chidesunnyso.click""","""http://moittadvisory.pmd-offc.info/moitt/755092/doc.rtf"""
,,"""139.9.190.100:31337""","""doubtermoderuz.click""","""http://mora.pdfadobe.com/d8149d32/mora/doc.rtf"""
,,"""154.92.19.71:31337""","""throwupset.click""","""http://mofa-gov-pk.dowmload.info/869469_apt/doc.rtf"""
,,"""154.216.17.157:31337""","""symptomaticdryu.click""","""http://mofa-gov-pk.download.info/869469_APT/doc.rtf"""
,,"""157.173.99.13:31337""","""scirroscus.click""","""http://moitt-gov-pk.dytt88.co/3b7a9398/doc.rtf"""
,,"""165.227.81.66:31337""","""obtainablecloud.click""","""http://mofa-gov-np.dirctt888.info/99839932/doc.rtf"""
,,"""167.99.217.68:31337""","""implanthide.click""","""http://mofa-gov-pk.dowmload.info/869469_APT/doc.rtf"""
,,"""167.235.236.196:31337""","""bootstringjl.click""","""http://kenaikan.portdedjibouti.live/Notice_483075/doc.rtf"""
,,"""173.208.246.114:31337""","""managerecetio.click""","""http://mod-gov-bd.dowmload.co/127888/doc.rtf"""
,,"""180.188.198.185:31337""","""connectionlongi.click""","""http://mofa-gov-np.dirctt88.co/41882813/doc.rtf"""
,,"""185.237.185.138:31337""","""modernantsrer.click""","""http://heatwave.paknavy.store/pn/510426/doc.rtf"""
,,"""188.208.197.80:31337""","""wonderfulbelif.click""","""http://investigation04.session-out.com/fbd901_harassment/doc.rtf"""
,,"""191.239.123.219:31337""","""fishbitteruz.click""","""http://cyber.pmd-offc.info/791918/pn/doc.rtf"""
,,"""192.109.240.185:31337""","""dyewounderzn.click""","""http://efes-mindef-gov-pk.dowmload.org/personaldataform/85678990/doc.rtf"""
,,"""45.252.248.26:21""","""impoliterenei.click""","""http://efes-mindef-gov-pk.dowmload.org/PersonalDataForm/85678990/doc.rtf"""
,,"""39.105.121.115:4433""","""stomachabonda.click""","""https://webhook.my/hi.txt"""
,,"""103.6.234.240:80""","""pancakedipyps.click""","""https://webhook.my/words.txt"""
,,"""43.207.219.203:58603""","""acceptbaleeri.shop""","""https://quils.shop/"""
,,"""95.70.159.193:8089""","""cj94096.tw1.ru""","""http://87.120.115.7/"""
,,"""124.71.152.63:8899""","""a1070438.xsph.ru""","""http://91.107.146.68/"""
,,"""193.233.203.153:80""","""f1070818.xsph.ru""","""http://45.204.218.173/"""
,,"""83.229.122.168:80""","""a1060175.xsph.ru""","""https://185.219.81.135/de4fe4f133a5af6f/vcruntime140.dll"""
,,"""147.185.221.24:60732""","""gqcsmfau.beget.tech""","""http://85.28.47.70/c10a74a0c2f42c12/sqlite3.dll"""
,,"""69.165.65.231:6661""","""a1070463.xsph.ru""","""http://185.172.128.151/8420e83ceb95f3af/sqlite3.dll"""
,,"""181.50.73.64:2087""","""usbkits.com""","""http://5.42.66.25/287dbd4538093b9e/vcruntime140.dll"""
,,"""181.50.73.64:1926""","""keramiccircle.net""","""http://91.211.250.231/b0fce2118167e296/sqlite3.dll"""
,,"""181.50.73.64:31337""","""digitalarmor.cyou""","""http://185.237.165.47/9b5e67be63d48ab6/vcruntime140.dll"""
,,"""181.50.73.64:5006""","""solve.jrqr.org""","""http://185.237.165.47/9b5e67be63d48ab6/mozglue.dll"""
,,"""181.50.73.64:4433""","""maguagency.site""","""http://185.237.165.47/9b5e67be63d48ab6/sqlite3.dll"""
,,"""181.50.73.64:10443""","""webdisk.p2.194-59-31-47.cprapid.com""","""http://91.107.196.27/88e91184e089da83/vcruntime140.dll"""
,,"""181.50.73.64:9443""","""cdn.withrental.com""","""https://46.8.238.240/11f084e893b710ed/vcruntime140.dll"""
,,"""181.50.73.64:9002""","""patbunn.co""","""http://147.45.47.72/9f244f7bc6ab2605/vcruntime140.dll"""
,,"""181.50.73.64:16993""","""mikhail-lermontov.com""","""http://185.250.207.28/5e97a37cac206894/vcruntime140.dll"""
,,"""181.50.73.64:3001""","""goaccredited.biz""","""http://147.45.47.59/04e11569f3f575cf/sqlite3.dll"""
,,"""181.50.73.64:2083""","""readytostartsomething.com""","""http://91.211.250.231/b0fce2118167e296/vcruntime140.dll"""
,,"""181.50.73.64:10250""","""usps-mypackage.com""","""http://162.248.227.2/de64a059f7fa0776/vcruntime140.dll"""
,,"""181.50.73.64:8880""","""mypost-usps.com""","""http://162.248.227.2/de64a059f7fa0776/sqlite3.dll"""
,,"""181.50.73.64:8443""","""traversecityspringbreak.com""","""http://185.216.71.4/01210a7d1761b27e/mozglue.dll"""
,,"""181.50.73.64:3780""","""incomputersolutions.com""","""http://185.216.71.4/01210a7d1761b27e/sqlite3.dll"""
,,"""181.50.73.64:443""","""pentester03.gleeze.com""","""https://77.83.175.91/18e58bd9b3a5293b/mozglue.dll"""
,,"""181.50.73.64:7548""","""tenth10vs.top""","""https://77.83.175.91/18e58bd9b3a5293b/sqlite3.dll"""
,,"""181.50.73.64:4443""","""thirtth13vs.top""","""http://178.63.215.77/a43eb2d9880da9a6/sqlite3.dll"""
,,"""181.50.73.64:9898""","""twentyth20vs.top""","""http://95.217.125.57/557b2ce3c387a13c/sqlite3.dll"""
,,"""181.50.73.64:8089""","""tentj10ht.top""","""https://185.219.81.132/40b6c4848ca5e8ed/sqlite3.dll"""
,,"""209.38.39.99:443""","""thirttj13vt.top""","""https://185.219.81.132/40b6c4848ca5e8ed/vcruntime140.dll"""
,,"""181.50.73.64:8889""","""twentytj20ht.top""","""https://185.219.81.132/40b6c4848ca5e8ed/mozglue.dll"""
,,"""181.50.73.64:55443""","""twentytj20vt.top""","""http://95.215.204.123/6da61cc9df0e0899/vcruntime140.dll"""
,,"""181.50.73.64:311""","""tentj10vt.top""","""https://185.219.81.135/de4fe4f133a5af6f/mozglue.dll"""
,,"""181.50.73.64:444""","""onetj1vt.top""","""https://reflectsurmise.cfd/api"""
,,"""181.50.73.64:8009""","""fivetj5vt.top""","""http://mubuzb3vvv.top/1.php"""
,,"""181.50.73.64:4444""","""home.eleventj11ht.top""","""https://canseverlerinmutlulukhikayeleri.xyz/NWNlNzMzN2Y4NmI2/"""
,,"""181.50.73.64:9000""","""home.fortth14vs.top""","""https://gazozsarap1d.com/MWQxMmUxNmEyYmU4/"""
,,"""181.50.73.64:1337""","""home.eightj8vt.top""","""http://31.177.109.24/wpLongpoll/voiddbimage8/mariadb0Auth3/javascriptProcessor/AsyncImage/Packet/ProtonTolocal/Low0Lowsql/9Public8/vmrequestGeogeneratorWplocal.php"""
,,"""181.50.73.64:10000""","""eleventj11ht.top""","""http://81.177.6.78/IRemotePanel"""
,,"""181.50.73.64:5001""","""forttj14ht.top""","""http://nigro02.no-ip.info:1177"""
,,"""181.50.73.64:9091""","""forttj14vt.top""","""http://between-youth.gl.at.ply.gg:58685"""
,,"""181.50.73.64:7071""","""home.tentj10vt.top""","""http://jastn.ddns.net:5552"""
,,"""94.130.231.97:443""","""ninetj9ht.top""","""http://colyfigo777.hopto.org:1177"""
,,"""181.50.73.64:8140""","""ninetj9vt.top""","""http://abu-saleh.no-ip.biz:1177"""
,,"""181.50.73.64:8083""","""sixtj6vt.top""","""http://abukamal.hopto.org:1177"""
,,"""181.50.73.64:7443""","""112025ct.darkproducts.ru""","""http://f3609e192fe8d18133.servehalflife.com:1380"""
,,"""181.50.73.64:6443""","""93752cm.darkproducts.ru""","""http://customers-edmonton.gl.at.ply.gg:28608"""
,,"""172.175.208.86:3333""","""a1070366.xsph.ru""","""http://110xxx.zapto.org:1177"""
,,"""181.50.73.64:47990""","""romanopi.beget.tech""","""http://najrat13.no-ip.info:1177"""
,,"""181.50.73.64:8081""","""a1070107.xsph.ru""","""http://np21tda.no-ip.biz:1604"""
,,"""181.50.73.64:5986""","""eesdtr23c4e.atwebpages.com""","""http://hardysalah.no-ip.biz:1177"""
,,"""181.50.73.64:8181""","""f1070723.xsph.ru""","""http://skandar001007.ddns.net:1101"""
,,"""181.50.73.64:9095""","""olegpivo.tw1.ru""","""http://ailail07821532043.no-ip.biz:1177"""
,,"""181.50.73.64:9943""","""ci26757.tw1.ru""","""http://blackmagix.no-ip.org:1177"""
,,"""181.50.73.64:9001""","""eightj8vt.top""","""http://medohack.no-ip.biz:1117"""
,,"""181.50.73.64:55553""","""fivetj5ht.top""","""http://confirmation.myvnc.com:5552"""
,,"""181.50.73.64:2376""","""panel.pokemulti.fr""","""http://aaaar2aaat2.ddns.net:1177"""
,,"""181.50.73.64:3790""","""login.upgrade1.zip""","""http://rudghks.ddns.net:2396"""
,,"""181.50.73.64:7001""","""sixtj6ht.top""","""http://halimoullah.no-ip.org:1234"""
,,"""181.50.73.64:8834""","""eightj8ht.top""","""http://startitit2-23969.portmap.host:1604"""
,,"""138.68.153.153:1337""","""onetj1ht.top""","""http://g574h9hd9.duckdns.org:1605"""
,,"""61.169.19.21:3333""","""yoursd.site""","""http://ezzbn.noip.me:1177"""
,,"""181.50.73.64:56622""","""mail.cryp-domedows.com""","""http://darkdx2002.no-ip.biz:1177"""
,,"""181.50.73.64:56722""","""vmi2283794.contaboserver.net""","""http://helpme.no-ip.org:125"""
,,"""181.50.73.64:8139""",,"""http://medo-m919.no-ip.biz:1177"""
,,"""54.216.124.40:3333""",,"""http://yyytuit7rt.no-ip.org:6622"""
,,"""46.21.97.120:3333""",,"""http://yoryounes.no-ip.biz:1177"""
,,"""38.47.91.155:3333""",,"""http://kartoxamc.ga:4726"""
,,"""34.118.255.117:443""",,"""http://kazimali00.no-ip.org:5552"""
,,"""185.232.69.81:3333""",,"""http://softtofu.uy.to:5552"""
,,"""103.86.177.53:3333""",,"""http://alkh20.no-ip.biz:5552"""
,,"""181.50.73.64:8085""",,"""http://iamsprey.ddns.net:1605"""
,,"""181.50.73.64:4434""",,"""http://abood147741.noip.me:81"""
,,"""46.250.248.90:3333""",,"""http://aliaaaiub2000.no-ip.org:1177"""
,,"""123.57.230.183:8891""",,"""http://backdoor25.no-ip.org:81"""
,,"""104.248.123.182:31337""",,"""http://tekken.zapto.org:92"""
,,"""76.74.127.147:31337""",,"""http://islamachour.no-ip.org:1177"""
,,"""45.159.97.195:31337""",,"""http://nouhparo.no-ip.biz:1177"""
,,"""87.120.113.185:31337""",,"""http://ahmadayad2014.no-ip.biz:1177"""
,,"""70.28.194.62:443""",,"""http://abolhb.com:505"""
,,"""3.230.181.51:80""",,"""http://hayderblack.no-ip.org:5552"""
,,"""3.91.190.163:80""",,"""http://legend7mood.no-ip.biz:1177"""
,,"""195.133.52.175:65489""",,"""http://toothless.myq-see.com:1177"""
,,"""156.253.250.102:80""",,"""http://loosseer1212.no-ip.biz:1177"""
,,"""54.176.66.101:6443""",,"""http://klawess1.no-ip.org:1177"""
,,"""35.78.190.249:6443""",,"""http://10cpanel.hackcrack.io:33982"""
,,"""107.148.49.58:36218""",,"""http://ali2015.noip.me:1177"""
,,"""198.167.199.218:19132""",,"""http://kakam50.no-ip.biz:5552"""
,,"""54.176.66.101:7443""",,"""http://condition-clearance.gl.at.ply.gg:7070"""
,,"""178.215.224.100:443""",,"""http://srpmx.ddns.net:5552"""
,,"""45.138.16.236:5050""",,"""https://185.215.113.20/gb9fskvs/index.php"""
,,"""150.241.83.250:443""",,"""https://80.85.241.225/ef05b005854373ec.php"""
,,"""101.200.221.200:8888""",,"""https://81.19.137.220/72e62e029dc81ebf.php"""
,,"""8.209.221.211:45314""",,"""https://94.228.169.55/7baff47bec0ff5db.php"""
,,"""23.95.221.201:8880""",,"""https://77.73.131.100/a2f524d70db7d1a7.php"""
,,"""23.95.221.201:8443""",,"""https://185.106.94.206/4e815d9f1ec482dd.php"""
,,"""156.238.233.168:81""",,"""https://altadefinizioneapp.com/api"""
,,"""107.174.235.118:55513""",,"""https://onefreex.com/api"""
,,"""209.74.77.244:80""",,"""http://103.163.208.252:8888/supershell/login"""
,,"""23.95.221.202:8443""",,"""http://107.172.157.80:8888/supershell/login"""
,,"""23.95.221.202:8880""",,"""http://47.120.37.153:8888/supershell/login"""
,,"""165.154.134.214:1234""",,"""http://113.44.78.183:8888/supershell/login"""
,,"""18.138.186.108:4444""",,"""http://124.70.193.76:8888/supershell/login"""
,,"""195.133.78.18:7346""",,"""http://178.255.244.176:8888/supershell/login"""
,,"""150.202.2.103:443""",,"""http://107.189.28.92:8888/supershell/login"""
,,"""45.92.9.110:7443""",,"""http://154.29.71.9/eternalCpuImage/PublicTo7Poll/BetterPacketWindowsApi/83/asyncPublicvideo6/7protect/6Linux/TracklowBigload/sqlVoiddbprivateTraffic/PublicDlelongpoll/DbCdn.php"""
,,"""23.94.153.130:80""",,"""http://62.109.6.177/Javascript/updateExternaluniversalbase/dbjavascript1cdn/PollSql/requesthttpdefaultBase.php"""
,,"""23.94.153.130:8082""",,"""http://178.124.176.209:12455/wall1.exe"""
,,"""91.107.126.63:80""",,"""http://178.124.176.209:12455/Windows.exe"""
,,"""91.107.126.63:8089""",,"""http://178.124.176.209:12455/Diskdrive.exe"""
,,"""217.156.66.80:443""",,"""http://178.124.176.209:12455/h2testw.exe"""
,,"""186.169.66.68:8090""",,"""http://178.124.176.209:12455/update.exe"""
,,"""185.245.183.74:80""",,"""http://178.124.176.209:12455/P2MDell.exe"""
,,"""103.20.235.132:80""",,"""http://495112cm.renyash.ru/vmLineMultiUniversalwp.php"""
,,"""51.255.39.182:31337""",,"""http://pdiroasdasadas.atwebpages.com/L1nc0In.php"""
,,"""51.255.168.95:31337""",,"""http://163.53.205.56:32999/i"""
,,"""13.113.116.176:31337""",,"""http://202.148.18.218:30944/i"""
,,"""104.41.60.176:31337""",,"""http://193.189.188.129:40630/i"""
,,"""16.171.150.224:31337""",,"""http://181.10.211.18:2617/i"""
,,"""103.103.46.10:31337""",,"""http://177.131.121.199:12006/i"""
,,"""158.69.53.135:31337""",,"""http://186.4.222.76:19066/i"""
,,"""212.85.70.235:443""",,"""http://187.95.124.125:58300/i"""
,,"""212.85.70.235:10443""",,"""http://92.38.45.132:51519/i"""
,,"""103.96.74.248:31337""",,"""http://177.220.157.134:20907/i"""
,,"""188.245.220.222:7443""",,"""http://213.184.249.83:56304/i"""
,,"""185.75.240.7:31337""",,"""http://146.196.97.231:19590/i"""
,,"""23.249.28.111:31337""",,"""http://185.19.119.228:50266/i"""
,,"""147.124.216.7:7000""",,"""http://202.5.52.110:37085/i"""
,,"""16.171.35.35:333""",,"""http://195.218.152.38:7093/bin.sh"""
,,"""121.40.78.32:8888""",,"""http://116.58.39.59:13057/i"""
,,"""159.138.153.205:8888""",,"""http://202.5.52.110:37085/bin.sh"""
,,"""196.119.98.31:10000""",,"""http://195.211.197.30:10994/i"""
,,"""66.63.187.173:15666""",,"""http://93.175.223.140:5544/i"""
,,"""81.177.6.78:80""",,"""http://213.221.36.18:7124/i"""
,,"""156.234.7.37:4433""",,"""http://83.239.105.190:63796/i"""
,,"""156.234.7.37:10443""",,"""http://36.95.35.49:40708/i"""
,,"""39.105.24.38:3478""",,"""http://185.131.240.71:52561/i"""
,,"""39.105.24.38:443""",,"""http://200.255.164.35:64406/i"""
,,"""116.203.56.216:8081""",,"""http://190.52.34.253:40486/i"""
,,"""178.215.224.138:80""",,"""http://185.29.162.101:3788/i"""
,,"""80.87.206.175:7443""",,"""http://188.0.251.2:52872/i"""
,,"""95.216.188.229:7443""",,"""http://201.245.165.67:16287/i"""
,,"""185.117.89.125:80""",,"""http://77.49.193.166:20000/i"""
,,"""170.106.136.132:8888""",,"""http://185.43.228.126:2473/i"""
,,"""152.42.161.88:16666""",,"""http://195.162.70.5:2060/i"""
,,"""52.204.27.109:2404""",,"""http://185.114.137.114:23308/i"""
,,"""45.82.84.41:2404""",,"""http://77.91.137.168:13945/i"""
,,"""179.43.171.201:80""",,"""http://178.34.182.186:34662/i"""
,,"""117.50.186.71:8089""",,"""http://186.211.153.18:42419/i"""
,,"""47.113.104.43:9999""",,"""http://202.59.90.106:62207/i"""
,,"""110.41.43.248:8080""",,"""http://200.69.219.25:6584/i"""
,,"""43.239.223.143:8088""",,"""http://202.166.220.109:59928/i"""
,,"""147.185.221.24:58685""",,"""http://190.246.165.66:1145/i"""
,,"""80.59.36.43:80""",,"""http://195.162.70.105:34207/i"""
,,"""172.94.30.35:8443""",,"""http://188.191.16.250:14894/i"""
,,"""211.159.148.197:443""",,"""http://200.116.1.90:25508/i"""
,,"""64.237.149.93:1800""",,"""http://203.150.128.89:17524/i"""
,,"""137.220.229.61:9091""",,"""http://194.183.186.164:50835/i"""
,,"""102.211.232.40:3778""",,"""http://178.222.134.59:15713/i"""
,,"""165.220.130.166:7777""",,"""http://197.155.64.126:47085/i"""
,,"""208.91.180.200:7777""",,"""http://193.95.254.50:40630/i"""
,,"""165.220.157.175:7777""",,"""http://202.148.20.138:24291/i"""
,,"""91.194.190.97:7777""",,"""http://178.212.51.54:9195/i"""
,,"""195.95.234.40:7777""",,"""http://178.19.183.14:6116/i"""
,,"""184.74.50.100:7777""",,"""http://87.14.24.141:17949/i"""
,,"""61.220.104.77:7777""",,"""http://146.196.120.194:45995/i"""
,,"""188.117.141.123:7777""",,"""http://103.69.89.229:21502/.i"""
,,"""103.30.87.130:7777""",,"""http://195.98.68.52:41604/.i"""
,,"""184.189.187.198:7777""",,"""http://188.175.134.62:4496/.i"""
,,"""202.126.208.62:7777""",,"""http://103.203.92.41:7120/.i"""
,,"""109.194.42.217:7777""",,"""http://94.43.59.154:30924/.i"""
,,"""143.170.164.140:7777""",,"""http://84.43.49.111:1194/.i"""
,,"""102.117.174.219:7443""",,"""http://62.152.23.177:14418/.i"""
,,"""34.237.237.84:80""",,"""http://103.43.7.93:7601/i"""
,,"""103.243.25.70:6666""",,"""http://109.69.79.44:55952/i"""
,,"""116.196.92.13:9095""",,"""http://130.0.219.207:27096/i"""
,,"""85.209.156.2:443""",,"""http://190.186.115.41:54059/i"""
,,"""121.37.41.191:6666""",,"""http://115.188.121.248:4062/i"""
,,"""113.44.79.187:8803""",,"""http://212.237.112.109:54692/i"""
,,"""143.198.235.51:443""",,"""http://91.92.82.180:17789/i"""
,,"""38.207.177.216:8443""",,"""http://103.93.176.116:51065/i"""
,,"""45.77.45.45:443""",,"""http://89.40.54.142:44298/i"""
,,"""18.175.223.129:443""",,"""http://182.93.84.57:63686/i"""
,,"""107.172.140.211:443""",,"""http://217.171.55.168:10055/i"""
,,"""47.93.243.161:443""",,"""http://83.1.241.6:62288/i"""
,,"""121.62.16.160:25505""",,"""http://195.218.152.38:7093/i"""
,,"""121.62.23.192:25505""",,"""http://121.101.130.14:49784/i"""
,,"""121.62.16.173:25505""",,"""http://213.6.74.138:39286/i"""
,,"""77.79.4.77:7777""",,"""http://201.234.151.229:47684/i"""
,,"""77.79.25.25:7777""",,"""http://210.4.69.226:44803/i"""
,,"""83.15.244.74:7777""",,"""http://77.40.49.162:16097/i"""
,,"""194.190.59.239:7777""",,"""http://146.66.164.51:59592/i"""
,,"""24.159.199.12:7777""",,"""http://79.127.76.34:51525/i"""
